Date,open,high,low,close,adjusted_close,volume
2022-08-17,3282.1008,3295.9976,3263.3483,3292.526,3292.526,32612475900
2022-08-18,3286.3669,3289.1415,3270.5584,3277.5438,3277.5438,30169477800
2022-08-19,3275.6229,3286.4911,3258.0637,3258.0784,3258.0784,33353547100
2022-08-22,3249.7046,3278.1655,3247.187,3277.7943,3277.7943,31453786900
2022-08-23,3274.427,3284.5963,3262.6331,3276.2234,3276.2234,31656635600
2022-08-24,3279.1716,3281.8752,3212.386,3215.2033,3215.2033,36614057700
2022-08-25,3223.4645,3248.3505,3199.1242,3246.2481,3246.2481,33619616500
2022-08-26,3250.6276,3266.2737,3232.2766,3236.2226,3236.2226,30992755400
2022-08-29,3203.1022,3240.7275,3198.996,3240.7275,3240.7275,29701509700
2022-08-30,3240.1835,3243.746,3212.6346,3227.2203,3227.2203,29431891400
2022-08-31,3216.5257,3232.0158,3184.3936,3202.1378,3202.1378,34440882900
2022-09-01,3196.5367,3214.5583,3181.6256,3184.9797,3184.9797,27466054100
2022-09-02,3189.6439,3198.2812,3173.7929,3186.4781,3186.4781,25045691100
2022-09-05,3183.946,3199.9118,3172.0394,3199.9118,3199.9118,28067563300
2022-09-06,3207.933,3244.6353,3203.8161,3243.4466,3243.4466,31886968900
2022-09-07,3232.1368,3253.7671,3227.8225,3246.2943,3246.2943,30101446600
2022-09-08,3245.557,3253.7005,3233.8007,3235.5862,3235.5862,28168035800
2022-09-09,3241.1809,3266.1974,3236.5078,3262.0542,3262.0542,28382766500
2022-09-13,3272.0492,3278.1659,3259.6644,3263.7972,3263.7972,27618982300
2022-09-14,3224.6783,3250.8024,3221.9609,3237.5419,3237.5419,25519336500
2022-09-15,3248.9721,3254.1789,3174.3899,3199.9187,3199.9187,32520612100
2022-09-16,3189.8265,3191.8265,3126.3972,3126.3977,3126.3977,31647589300
2022-09-19,3122.7549,3135.5565,3101.2207,3115.6019,3115.6019,24911366200
2022-09-20,3127.8356,3140.0252,3114.0368,3122.4058,3122.4058,21994253400
2022-09-21,3116.0065,3129.8245,3091.2966,3117.1774,3117.1774,23297249600
2022-09-22,3098.7682,3125.6797,3092.8189,3108.9096,3108.9096,22114068900
2022-09-23,3106.8055,3124.6583,3072.2409,3088.3695,3088.3695,24305771900
2022-09-26,3067.5689,3102.6544,3048.5143,3051.226,3051.226,26269862800
2022-09-27,3056.3917,3094.0389,3048.365,3093.8618,3093.8618,23273530300
2022-09-28,3089.0975,3089.0975,3044.864,3045.0668,3045.0668,23009865000
2022-09-29,3067.4727,3076.7615,3026.0792,3041.2046,3041.2046,23003041600
2022-09-30,3042.1664,3054.6129,3021.9309,3024.3905,3024.3905,20411533600
2022-10-10,3026.9354,3029.4478,2968.281,2974.1454,2974.1454,24340482800
2022-10-11,2978.0617,2986.9116,2953.4953,2979.7926,2979.7926,20863595000
2022-10-12,2976.7168,3025.5055,2934.0922,3025.5055,3025.5055,24801355700
2022-10-13,3008.3016,3036.2485,3004.4963,3016.3561,3016.3561,24968328100
2022-10-14,3035.0341,3084.2724,3035.0341,3071.9868,3071.9868,27730406100
2022-10-17,3060.5176,3087.1944,3052.7149,3084.9423,3084.9423,26260861800
2022-10-18,3094.9272,3099.9182,3074.2162,3080.9574,3080.9574,24563475700
2022-10-19,3073.2616,3081.3903,3044.3777,3044.3777,3044.3777,23089531000
2022-10-20,3029.3028,3070.2648,3013.6929,3035.0504,3035.0504,24473614500
2022-10-21,3038.0358,3055.4157,3026.9603,3038.9291,3038.9291,24525412200
2022-10-24,3034.7458,3064.4211,2965.1675,2977.5554,2977.5554,29808535600
2022-10-25,2969.156,3001.715,2944.2607,2976.283,2976.283,25555416000
2022-10-26,2977.5643,3028.3478,2977.5643,2999.5036,2999.5036,26868949200
2022-10-27,3005.0373,3017.2629,2981.6889,2982.9029,2982.9029,26560825400
2022-10-28,2967.0221,2974.236,2908.9831,2915.9257,2915.9257,29253130800
2022-10-31,2893.1962,2926.015,2885.0894,2893.4829,2893.4829,30199420300
2022-11-01,2899.4985,2969.1995,2896.7572,2969.1995,2969.1995,31980957800
2022-11-02,2960.6465,3019.0486,2954.9478,3003.3699,3003.3699,32507824800
2022-11-03,2981.2038,3003.7207,2977.7162,2997.8057,2997.8057,25934856700
2022-11-04,2996.9971,3081.5903,2996.9971,3070.7964,3070.7964,32980674000
2022-11-07,3062.859,3088.1927,3054.4571,3077.817,3077.817,32056709700
2022-11-08,3077.3056,3078.276,3047.4624,3064.4928,3064.4928,25652200700
