Date,open,high,low,close,adjusted_close,volume
2024-11-25,92.16,96.01,88.77,88.79,88.79,0
2024-11-26,89.12,89.39,85.46,87.71,87.71,0
2024-11-27,89.5,94.2,87.86,88.36,88.36,0
2024-11-29,87.88,87.88,86.1,86.32,86.32,0
2024-12-02,89.63,90.32,86.61,87.11,87.11,0
2024-12-03,88.02,89.67,85.67,86.43,86.43,0
2024-12-04,86.85,87.94,85.58,86.48,86.48,0
2024-12-05,88.21,88.81,86.05,86.95,86.95,0
2024-12-06,84.95,89.05,83.56,87.38,87.38,0
2024-12-09,91.01,94.76,90.05,93.84,93.84,0
2024-12-10,93.29,95.94,92.32,94.35,94.35,0
2024-12-11,95.28,99.39,94.75,98.12,98.12,0
2024-12-12,98.93,100.82,96.91,99.43,99.43,0
2024-12-13,96.78,101.46,95.96,96.5,96.5,0
2024-12-16,96.94,98.54,95.89,98.35,98.35,0
2024-12-17,100.04,101.19,95.78,100.73,100.73,0
2024-12-18,101.09,131.73,97.75,129.79,129.79,0
2024-12-19,59.31,136.42,59.31,136.29,136.29,0
2024-12-20,137.69,137.69,110.93,114.01,114.01,0
2024-12-23,112.38,117.95,102.28,102.34,102.34,0
2024-12-24,101.49,101.49,90.65,91.05,91.05,0
2024-12-26,95.06,102.47,91.97,92.77,92.77,0
2024-12-27,96.64,114.09,95.96,98.81,98.81,0
2024-12-30,108.74,112.8,97.1,103.05,103.05,0
2024-12-31,100.74,107.12,97.67,104.33,104.33,0
2025-01-02,103.67,113.74,101.54,106.59,106.59,0
2025-01-03,104.63,104.75,93.74,94.36,94.36,0
2025-01-06,95.68,98.9,92.99,95.89,95.89,0
2025-01-07,94.85,110.99,94.69,106.37,106.37,0
2025-01-08,109.52,114.91,102.98,103.93,103.93,0
2025-01-10,109.62,119.32,107.2,115.49,115.49,0
2025-01-13,122.22,122.45,110.25,110.94,110.94,0
2025-01-14,109.12,112.97,104.89,107.93,107.93,0
2025-01-15,103.26,103.76,97.55,97.79,97.79,0
2025-01-16,97.21,99.84,96.37,99.84,99.84,0
2025-01-17,96.93,101.61,96.46,101.61,101.61,0
2025-01-21,100.93,101.53,97.76,98.26,98.26,0
2025-01-22,98.54,101.76,97.5,100.56,100.56,0
2025-01-23,100.34,100.47,98.55,99.52,99.52,0
2025-01-24,98.63,101.16,98.16,100.41,100.41,0
2025-01-27,117.47,117.47,109.0,110.31,110.31,0
2025-01-28,108.35,111.48,101.91,103.74,103.74,0
2025-01-29,102.81,108.03,100.33,101.68,101.68,0
2025-01-30,98.88,100.5,96.57,98.32,98.32,0
2025-01-31,96.45,104.35,95.98,101.5,101.5,0
2025-02-03,111.98,115.25,100.93,109.01,109.01,0
2025-02-04,106.5,107.97,98.9,100.88,100.88,0
2025-02-05,100.85,102.37,96.94,97.29,97.29,0
2025-02-06,96.9,98.93,95.58,96.77,96.77,0
2025-02-07,95.38,102.07,95.37,101.49,101.49,0
2025-02-10,101.55,102.47,98.8,99.15,99.15,0
2025-02-11,100.34,101.17,98.16,99.82,99.82,0
2025-02-12,106.34,106.52,98.72,98.74,98.74,0
2025-02-13,98.61,100.04,94.91,95.48,95.48,0
2025-02-14,95.56,98.95,95.17,96.9,96.9,0
2025-02-18,97.35,100.66,97.14,98.5,98.5,0
2025-02-19,101.25,101.25,94.98,95.55,95.55,0
2025-02-20,95.67,100.09,94.36,94.99,94.99,0
2025-02-21,95.78,107.66,95.61,105.71,105.71,0
2025-02-24,105.51,114.15,101.12,106.8,106.8,0
2025-02-25,108.71,114.79,104.32,108.47,108.47,0
2025-02-26,108.8,111.19,103.07,106.05,106.05,0
2025-02-27,102.13,115.6,102.13,114.79,114.79,0
2025-02-28,115.12,117.43,107.87,108.99,108.99,0
2025-03-03,106.43,124.18,105.66,118.74,118.74,0
2025-03-04,125.55,131.62,111.24,118.56,118.56,0
2025-03-05,118.35,120.92,108.42,109.63,109.63,0
2025-03-06,118.09,124.32,112.9,120.82,120.82,0
2025-03-07,119.57,123.71,114.15,115.73,115.73,0
2025-03-10,124.86,131.49,121.64,128.46,128.46,0
2025-03-11,134.9,139.49,127.12,129.51,129.51,0
2025-03-12,122.68,124.14,114.06,115.89,115.89,0
2025-03-13,115.25,118.92,112.19,112.89,112.89,0
2025-03-14,109.67,109.67,96.85,98.23,98.23,0
2025-03-17,97.58,97.77,93.74,95.93,95.93,0
2025-03-18,96.66,103.17,96.63,99.68,99.68,0
2025-03-19,97.93,98.62,91.19,93.23,93.23,0
2025-03-20,97.09,97.09,89.95,89.95,89.95,0
2025-03-21,93.21,94.74,87.97,87.99,87.99,0
2025-03-24,85.31,85.82,81.73,81.89,81.89,0
2025-03-25,83.19,89.4,83.19,87.46,87.46,0
2025-03-26,88.0,94.81,88.0,90.24,90.24,0
2025-03-27,92.84,95.79,86.95,89.51,89.51,0
2025-03-28,91.3,102.62,89.93,102.44,102.44,0
2025-03-31,109.87,112.14,98.08,99.12,99.12,0
2025-04-01,101.75,103.45,96.28,97.55,97.55,0
2025-04-02,103.45,118.37,94.79,118.37,118.37,0
2025-04-03,114.14,120.21,110.32,119.48,119.48,0
2025-04-04,126.61,148.65,126.61,147.16,147.16,0
2025-04-07,157.77,168.12,141.68,152.63,152.63,0
2025-04-08,142.11,177.5,137.41,170.92,170.92,0
2025-04-09,186.33,189.03,134.23,142.5,142.5,0
2025-04-10,145.3,177.47,142.43,157.24,157.24,0
2025-04-11,161.33,170.32,146.51,147.35,147.35,0
2025-04-14,132.07,136.79,120.59,122.32,122.32,0
2025-04-15,121.59,122.91,114.89,115.89,115.89,0
2025-04-16,122.96,127.59,114.48,122.91,122.91,0
2025-04-17,120.6,122.3,116.1,116.26,116.26,0
2025-04-21,122.74,129.22,122.74,124.11,124.11,0
2025-04-22,119.59,119.59,112.63,112.96,112.96,0
2025-04-23,106.79,111.49,103.88,109.02,109.02,0
2025-04-24,108.19,108.24,102.58,102.98,102.98,0
2025-04-25,104.63,107.35,98.95,98.95,98.95,0
2025-04-28,99.58,107.81,99.44,103.39,103.39,0
2025-04-29,104.23,113.13,101.1,101.31,101.31,0
2025-04-30,107.02,113.01,101.35,102.29,102.29,0
2025-05-01,99.62,122.22,98.81,102.31,102.31,0
2025-05-02,99.11,99.77,96.77,97.26,97.26,0
2025-05-05,102.5,104.76,99.31,101.17,101.17,0
2025-05-06,104.91,106.1,101.85,104.32,104.32,0
2025-05-07,103.44,134.91,99.45,99.82,99.82,0
2025-05-08,97.61,99.84,95.01,96.29,96.29,0
2025-05-09,95.68,98.29,95.55,96.35,96.35,0
2025-05-12,91.47,91.47,87.07,87.93,87.93,0
2025-05-13,85.7,91.59,85.16,91.59,91.59,0
2025-05-14,93.34,97.69,93.3,97.16,97.16,0
2025-05-15,98.27,99.02,94.08,94.11,94.11,0
2025-05-16,93.57,98.36,93.44,94.94,94.94,0
2025-05-19,101.79,101.89,96.78,96.89,96.89,0
2025-05-20,96.19,99.25,96.03,96.62,96.62,0
2025-05-21,99.61,107.13,96.87,106.3,106.3,0
2025-05-22,106.46,106.94,103.23,104.1,104.1,0
2025-05-23,112.38,112.38,106.14,109.76,109.76,0
2025-05-27,104.05,104.99,95.94,96.49,96.49,0
2025-05-28,97.38,97.97,96.04,97.15,97.15,0
2025-05-29,95.56,97.93,94.67,95.32,95.32,0
2025-05-30,96.83,100.46,94.89,95.15,95.15,0
2025-06-02,98.91,99.32,91.83,91.84,91.84,0
2025-06-03,91.58,94.38,90.06,90.89,90.89,0
2025-06-04,91.16,94.56,90.42,90.79,90.79,0
2025-06-05,90.26,94.53,88.92,93.2,93.2,0
2025-06-06,91.2,91.2,88.32,89.45,89.45,0
2025-06-09,91.58,91.84,88.59,88.97,88.97,0
2025-06-10,88.85,92.13,88.84,92.06,92.06,0
2025-06-11,92.83,100.67,88.34,99.02,99.02,0
2025-06-12,101.37,108.92,99.09,103.04,103.04,0
2025-06-13,110.7,116.06,105.93,113.37,113.37,0
2025-06-16,107.34,107.9,102.59,106.19,106.19,0
2025-06-17,109.11,116.69,107.76,115.5,115.5,0
2025-06-18,114.99,116.05,106.01,106.2,106.2,0
2025-06-20,104.87,112.38,104.39,108.86,108.86,0
2025-06-23,111.23,111.85,104.32,104.32,104.32,0
2025-06-24,98.12,98.31,92.03,92.29,92.29,0
2025-06-25,91.3,93.19,89.13,89.65,89.65,0
2025-06-26,89.29,90.05,87.86,89.6,89.6,0
2025-06-27,88.05,93.86,87.84,91.84,91.84,0
2025-06-30,91.48,92.96,89.26,89.74,89.74,0
2025-07-01,90.43,90.5,87.98,89.54,89.54,0
2025-07-02,90.02,90.18,88.49,89.8,89.8,0
